,lemma_id,word,type,language
2939,GF917,manufacturers,unknown,eng
2940,GF917,tillverkaren,unknown,swe
2941,GF917,tillverkare,unknown,swe
2942,GF918,mapped,unknown,eng
2943,GF918,mapped,unknown,eng
2944,GF918,kartla,unknown,swe
2945,GF918,kartlagt,unknown,swe
2946,GF919,maps,unknown,eng
2947,GF919,kartan,unknown,swe
2948,GF919,kartor,unknown,swe
2949,GF920,marked,unknown,eng
2950,GF920,marked,unknown,eng
2951,GF920,markerade,unknown,swe
2952,GF920,markerat,unknown,swe
2953,GF921,marks,unknown,eng
2954,GF921,märket,unknown,swe
2955,GF921,märken,unknown,swe
2956,GF922,markups,unknown,eng
2957,GF922,påslaget,unknown,swe
2958,GF922,påslag,unknown,swe
2959,ACM68,magnetic,unknown,eng
2960,ACM68,optical,unknown,eng
2961,ACM68,RAID),unknown,eng
2962,ACM68,optisk,unknown,swe
2963,ACM68,RAID),unknown,swe
2964,GF923,mastered,unknown,eng
2965,GF923,mastered,unknown,eng
2966,GF923,bemästrade,unknown,swe
2967,GF923,bemästrat,unknown,swe
2968,GF924,masters,unknown,eng
2969,GF924,mastern,unknown,swe
2970,GF924,mastrar,unknown,swe
2971,GF925,matematiskt,unknown,swe
2972,GF925,matematiska,unknown,swe
2973,ACM636,I.2.2,unknown,eng
2974,ACM636,I.2.3,unknown,eng
2975,ACM636,I.2.4),unknown,eng
2976,GF926,mathematical models,unknown,eng
2977,GF926,matematiska modellen,unknown,swe
2978,GF926,matematiska modeller,unknown,swe
2979,GF927,mathematical modellings,unknown,eng
2980,GF927,matematiskmodelleringen,unknown,swe
2981,GF927,matematiskmodelleringar,unknown,swe
2982,GF928,mathematics,unknown,eng
2983,GF928,matematiken,unknown,swe
2984,GF928,matematiker,unknown,swe
2985,GF929,matricies,unknown,eng
2986,GF929,matrisen,unknown,swe
2987,GF929,matriser,unknown,swe
2988,GF930,maturities,unknown,eng
2989,GF930,mognaden,unknown,swe
2990,GF930,mognader,unknown,swe
2991,GF931,maximalt,unknown,swe
2992,GF931,maximala,unknown,swe
2993,GF932,maximums,unknown,eng
2994,GF932,maximumet,unknown,swe
2995,GF932,maximum,unknown,swe
2996,GF933,measured,unknown,eng
2997,GF933,measured,unknown,eng
2998,GF933,mätte,unknown,swe
2999,GF933,mätt,unknown,swe
3000,GF934,measurements,unknown,eng
3001,GF934,måttet,unknown,swe
3002,GF934,mått,unknown,swe
3003,GF935,mekaniskt,unknown,swe
3004,GF935,mekaniska,unknown,swe
3005,GF936,mechanisms,unknown,eng
3006,GF936,mekanismen,unknown,swe
3007,GF936,mekanismer,unknown,swe
3008,GF937,media players,unknown,eng
3009,GF937,mediespelaren,unknown,swe
3010,GF937,mediespelare,unknown,swe
3011,GF938,medias,unknown,eng
3012,GF938,median,unknown,swe
3013,GF938,medior,unknown,swe
3014,GF939,medicinskt,unknown,swe
3015,GF939,medicinska,unknown,swe
3016,GF940,mediums,unknown,eng
3017,GF940,mediet,unknown,swe
3018,GF940,medier,unknown,swe
3019,GF941,megabits,unknown,eng
3020,GF941,megabiten,unknown,swe
3021,GF941,megabitar,unknown,swe
3022,GF942,megabytes,unknown,eng
3023,GF942,megabyten,unknown,swe
3024,GF942,megabyte,unknown,swe
3025,GF943,megahertzes,unknown,eng
3026,GF943,megahertzen,unknown,swe
3027,GF943,megahertz,unknown,swe
3028,GF944,memory addresses,unknown,eng
3029,GF944,minnesadressen,unknown,swe
3030,GF944,minnesadresser,unknown,swe
3031,GF945,memory cards,unknown,eng
3032,GF945,minneskortet,unknown,swe
3033,GF945,minneskort,unknown,swe
3034,GF946,memory hierarchy levels,unknown,eng
3035,GF946,minneshierarkinivån,unknown,swe
3036,GF946,minneshierarkinivåer,unknown,swe
3037,GF947,memory hierarchies,unknown,eng
3038,GF947,minneshierarkin,unknown,swe
3039,GF947,minneshierarkier,unknown,swe
3040,GF948,memories,unknown,eng
3041,GF948,minnet,unknown,swe
3042,GF948,minnen,unknown,swe
3043,GF949,menu bars,unknown,eng
3044,GF949,menyfältet,unknown,swe
3045,GF949,menyfält,unknown,swe
3046,GF950,menus,unknown,eng
3047,GF950,menyn,unknown,swe
3048,GF950,menyer,unknown,swe
3049,GF951,mergers,unknown,eng
3050,GF951,sammanslagningen,unknown,swe
3051,GF951,sammanslagningar,unknown,swe
3052,GF952,messages,unknown,eng
3053,GF952,meddelandet,unknown,swe
3054,GF952,meddelanden,unknown,swe
3055,GF953,metals,unknown,eng
3056,GF953,metallen,unknown,swe
3057,GF953,metaller,unknown,swe
3058,GF954,methods,unknown,eng
3059,GF954,metoden,unknown,swe
3060,GF954,metoder,unknown,swe
3061,ACM321,object-oriented,unknown,eng
3062,ACM321,structured),unknown,eng
3063,ACM321,strukturerade),unknown,swe
3064,GF955,methodologies,unknown,eng
3065,GF955,metodologin,unknown,swe
3066,GF955,metodologier,unknown,swe
3067,GF956,microarchitecture levels,unknown,eng
3068,GF956,mikroarkitekturnivån,unknown,swe
3069,GF956,mikroarkitekturnivåer,unknown,swe
3070,GF957,microcodes,unknown,eng
3071,GF957,mikroprogrammet,unknown,swe
3072,GF957,mikroprogram,unknown,swe
3073,GF958,microcontrollers,unknown,eng
3074,GF958,mikrokontrollen,unknown,swe
3075,GF958,mikrokontroller,unknown,swe
3076,GF959,microprocessors,unknown,eng
3077,GF959,mikroprocessorn,unknown,swe
3078,GF959,mikroprocessorer,unknown,swe
3079,ACM26,2.4,unknown,eng
3080,ACM26,3.2,unknown,eng
3081,ACM26,3.4),unknown,eng
3082,GF960,millenniums,unknown,eng
3083,GF960,årtusendet,unknown,swe
3084,GF960,årtusenden,unknown,swe
3085,GF961,millions,unknown,eng
3086,GF961,miljonen,unknown,swe
3087,GF961,miljoner,unknown,swe
3088,GF962,minimums,unknown,eng
3089,GF962,minimumet,unknown,swe
3090,GF962,minimum,unknown,swe
3091,GF963,misses,unknown,eng
3092,GF963,missen,unknown,swe
3093,GF963,missar,unknown,swe
3094,GF964,modes,unknown,eng
3095,GF964,läget,unknown,swe
3096,GF964,lägen,unknown,swe
3097,GF965,modeled,unknown,eng
3098,GF965,modeled,unknown,eng
3099,GF965,modellerade,unknown,swe
3100,GF965,modellerat,unknown,swe
3101,GF966,models,unknown,eng
3102,GF966,modellen,unknown,swe
3103,GF966,modeller,unknown,swe
3104,GF967,modelings,unknown,eng
3105,GF967,modelleringen,unknown,swe
3106,GF967,modelleringar,unknown,swe
3107,GF968,modelling languages,unknown,eng
3108,GF968,modelleringsspråket,unknown,swe
3109,GF968,modelleringsspråk,unknown,swe
3110,GF969,modellings,unknown,eng
3111,GF969,modelleringen,unknown,swe
3112,GF969,modelleringar,unknown,swe
3113,GF970,modems,unknown,eng
3114,GF970,modemet,unknown,swe
3115,GF970,modem,unknown,swe
3116,GF971,modernt,unknown,swe
3117,GF971,moderna,unknown,swe
3118,GF972,modifiers,unknown,eng
3119,GF972,modifieraren,unknown,swe
3120,GF972,modifierare,unknown,swe
3121,GF973,modified,unknown,eng
3122,GF973,modified,unknown,eng
3123,GF973,modifierade,unknown,swe
3124,GF973,modifierat,unknown,swe
3125,GF974,modulärt,unknown,swe
3126,GF974,modulära,unknown,swe
3127,GF975,modules,unknown,eng
3128,GF975,modulen,unknown,swe
3129,GF975,moduler,unknown,swe
3130,ACM448,packages,unknown,eng
3131,ACM448,paket,unknown,swe
3132,GF976,molekylärt,unknown,swe
3133,GF976,molekylära,unknown,swe
3134,GF977,monads,unknown,eng
3135,GF977,monaden,unknown,swe
3136,GF977,monader,unknown,swe
3137,GF978,monitored,unknown,eng
3138,GF978,monitored,unknown,eng
3139,GF978,övervakade,unknown,swe
3140,GF978,övervakat,unknown,swe
3141,GF979,monitors,unknown,eng
3142,GF979,bildskärmen,unknown,swe
3143,GF979,bildskärmar,unknown,swe
3144,GF980,enfärgat,unknown,swe
3145,GF980,enfärgade,unknown,swe
3146,GF981,monochromes,unknown,eng
3147,GF981,monokromen,unknown,swe
3148,GF981,monokromer,unknown,swe
3149,GF982,monotont,unknown,swe
3150,GF982,monotona,unknown,swe
3151,GF983,mortalities,unknown,eng
3152,GF983,dödligheten,unknown,swe
3153,GF983,dödligheter,unknown,swe
3154,GF984,motherboards,unknown,eng
3155,GF984,moderkortet,unknown,swe
3156,GF984,moderkort,unknown,swe
3157,GF985,motion sensors,unknown,eng
3158,GF985,rörelsesensorn,unknown,swe
3159,GF985,rörelsesensorer,unknown,swe
3160,GF986,motions,unknown,eng
3161,GF986,rörelsen,unknown,swe
3162,GF986,rörelser,unknown,swe
3163,GF987,mice,unknown,eng
3164,GF987,musen,unknown,swe
3165,GF987,möss,unknown,swe
3166,GF988,multi-core processors,unknown,eng
3167,GF988,flerkärniga processorn,unknown,swe
3168,GF988,flerkärniga processorer,unknown,swe
3169,ICT2046,Ultra Wideband (MB-OFDM UWB),unknown,eng
3170,GF989,flerspråkigt,unknown,swe
3171,GF989,flerspråkiga,unknown,swe
3172,GF990,multimedias,unknown,eng
3173,GF990,multimedian,unknown,swe
3174,GF990,multimedior,unknown,swe
3175,GF991,multipelt,unknown,swe
3176,GF991,multipla,unknown,swe
3177,GF992,multiples,unknown,eng
3178,GF992,mångfalden,unknown,swe
3179,GF992,mångfalder,unknown,swe
3180,ACM210,multiple-data-stream processors (MIMD),unknown,eng
3181,ACM200,single-data-stream processors (MISD) [**],unknown,eng
3182,GF993,multiplications,unknown,eng
3183,GF993,multiplikationen,unknown,swe
3184,GF993,multiplikationer,unknown,swe
3185,GF994,multiprocessings,unknown,eng
3186,GF994,multiprocesseringen,unknown,swe
3187,GF994,multiprocesseringar,unknown,swe
3188,GF995,multiprocessors,unknown,eng
3189,GF995,multiprocessorn,unknown,swe
3190,GF995,multiproccesorer,unknown,swe
3191,GF996,muterbart,unknown,swe
3192,GF996,muterbara,unknown,swe
3193,GF997,named,unknown,eng
3194,GF997,named,unknown,eng
3195,GF997,namngav,unknown,swe
3196,GF997,namngett,unknown,swe
3197,GF998,nationellt,unknown,swe
3198,GF998,nationella,unknown,swe
3199,GF999,inhemskt,unknown,swe
3200,GF999,inhemska,unknown,swe
3201,GF1000,natives,unknown,eng
3202,GF1000,infödda,unknown,swe
3203,GF1000,infödda,unknown,swe
3204,GF1001,negations,unknown,eng
3205,GF1001,negationen,unknown,swe
3206,GF1001,negationer,unknown,swe
3207,GF1002,negativt,unknown,swe
3208,GF1002,negativa,unknown,swe
3209,GF1003,nästlat,unknown,swe
3210,GF1003,nästlade,unknown,swe
3211,GF1004,network interface controllers,unknown,eng
3212,GF1004,nätverkskortet,unknown,swe
3213,GF1004,nätverkskort,unknown,swe
3214,GF1005,network protocols,unknown,eng
3215,GF1005,nätverksprotokollet,unknown,swe
3216,GF1005,nätverksprotokoll,unknown,swe
3217,GF1006,network securities,unknown,eng
3218,GF1006,nätverksäkerheten,unknown,swe
3219,GF1006,nätverksäkerheter,unknown,swe
3220,GF1007,networks,unknown,eng
3221,GF1007,nätverket,unknown,swe
3222,GF1007,nätverk,unknown,swe
3223,GF1008,neuralt,unknown,swe
3224,GF1008,neurala,unknown,swe
3225,GF1009,neural networks,unknown,eng
3226,GF1009,neurala nätverket,unknown,swe
3227,GF1009,neurala nätverk,unknown,swe
3228,GF1010,newses,unknown,eng
3229,GF1010,nyheten,unknown,swe
3230,GF1010,nyheter,unknown,swe
3231,GF1011,nodes,unknown,eng
3232,GF1011,noden,unknown,swe
3233,GF1011,noder,unknown,swe
3234,GF1012,icke-deterministiskt,unknown,swe
3235,GF1012,icke-deterministiska,unknown,swe
3236,ACM601,E.3,unknown,eng
3237,ACM601,E.4,unknown,eng
3238,ACM601,E.5,unknown,eng
3239,ACM601,G.2,unknown,eng
3240,ACM601,H.2,unknown,eng
3241,ACM601,H.3),unknown,eng
3242,ACM601,E.3,unknown,swe
3243,ACM601,E.4,unknown,swe
3244,ACM601,E.5,unknown,swe
3245,ACM601,G.2,unknown,swe
3246,ACM601,H.2,unknown,swe
3247,ACM601,H.3) ,unknown,swe
3248,GF1013,normalt,unknown,swe
3249,GF1013,normala,unknown,swe
3250,GF1014,normal forms,unknown,eng
3251,GF1014,normalformen,unknown,swe
3252,GF1014,normalformer,unknown,swe
3253,GF1015,notations,unknown,eng
3254,GF1015,notationen,unknown,swe
3255,GF1015,notationer,unknown,swe
3256,GF1016,notifications,unknown,eng
3257,GF1016,meddelandet,unknown,swe
3258,GF1016,meddelanden,unknown,swe
3259,GF1017,number theories,unknown,eng
3260,GF1017,talteorien,unknown,swe
3261,GF1017,talteoriar,unknown,swe
3262,GF1018,numbered,unknown,eng
3263,GF1018,numbered,unknown,eng
3264,GF1018,omfattade,unknown,swe
3265,GF1018,omfattat,unknown,swe
3266,GF1019,numbers,unknown,eng
3267,GF1019,talet,unknown,swe
3268,GF1019,tal,unknown,swe
3269,ACM600,factoring,unknown,eng
3270,ACM600,primality testing),unknown,eng
3271,ACM600,primtalstestning),unknown,swe
3272,GF1020,numeriskt,unknown,swe
3273,GF1020,numeriska,unknown,swe
3274,ACM595,G.4,unknown,eng
3275,ACM595,I.1),unknown,eng
3276,ACM595,G.4,unknown,swe
3277,ACM595,I.1),unknown,swe
3278,GF1021,numerical analyses,unknown,eng
3279,GF1021,numeriska analysen,unknown,swe
3280,GF1021,numeriska analyser,unknown,swe
3281,GF1022,object orientations,unknown,eng
3282,GF1022,objektorienteringen,unknown,swe
3283,GF1022,objektorienteringar,unknown,swe
3284,GF1023,objected,unknown,eng
3285,GF1023,objected,unknown,eng
3286,GF1023,invände,unknown,swe
3287,GF1023,invänt,unknown,swe
3288,GF1024,objects,unknown,eng
3289,GF1024,objektet,unknown,swe
3290,GF1024,objekt,unknown,swe
3291,GF1025,object-oriented programs,unknown,eng
3292,GF1025,objektorienterade programmet,unknown,swe
3293,GF1025,objektorienterade program,unknown,swe
3294,GF1026,objectives,unknown,eng
3295,GF1026,objektivet,unknown,swe
3296,GF1026,objektiv,unknown,swe
3297,GF1027,obtained,unknown,eng
3298,GF1027,obtained,unknown,eng
3299,GF1027,erhöll,unknown,swe
3300,GF1027,erhållit,unknown,swe
3301,GF1028,officers,unknown,eng
3302,GF1028,officern,unknown,swe
3303,GF1028,officerer,unknown,swe
3304,GF1029,öppet,unknown,swe
3305,GF1029,öppna,unknown,swe
3306,GF1030,operated,unknown,eng
3307,GF1030,operated,unknown,eng
3308,GF1030,opererade,unknown,swe
3309,GF1030,opererat,unknown,swe
3310,GF1031,operating systems,unknown,eng
3311,GF1031,operativsystemet,unknown,swe
3312,GF1031,operativsystem,unknown,swe
3313,GF1032,operations,unknown,eng
3314,GF1032,verksamheten,unknown,swe
3315,GF1032,verksamheter,unknown,swe
3316,GF1033,operators,unknown,eng
3317,GF1033,operatorn,unknown,swe
3318,GF1033,operatorer,unknown,swe
3319,GF1034,optiskt,unknown,swe
3320,GF1034,optiska,unknown,swe
3321,GF1035,optical discs,unknown,eng
3322,GF1035,optiska skivan,unknown,swe
3323,GF1035,optiska skivor,unknown,swe
3324,GF1036,optical fibers,unknown,eng
3325,GF1036,fiberoptiken,unknown,swe
3326,GF1036,fiberoptikar,unknown,swe
3327,GF1037,optimalt,unknown,swe
3328,GF1037,optimala,unknown,swe
3329,GF1038,optimizations,unknown,eng
3330,GF1038,optimeringen,unknown,swe
3331,GF1038,optimeringar,unknown,swe
3332,GF1039,optimized,unknown,eng
3333,GF1039,optimized,unknown,eng
3334,GF1039,optimerade,unknown,swe
3335,GF1039,optimerat,unknown,swe
3336,GF1040,ordered,unknown,eng
3337,GF1040,ordered,unknown,eng
3338,GF1040,beställde,unknown,swe
3339,GF1040,beställt,unknown,swe
3340,GF1041,ordered,unknown,eng
3341,GF1041,ordered,unknown,eng
3342,GF1041,ordnade,unknown,swe
3343,GF1041,ordnat,unknown,swe
3344,GF1042,orders,unknown,eng
3345,GF1042,ordningen,unknown,swe
3346,GF1042,ordningar,unknown,swe
3347,GF1043,organiskt,unknown,swe
3348,GF1043,organiska,unknown,swe
3349,GF1044,organizations,unknown,eng
3350,GF1044,organisationen,unknown,swe
3351,GF1044,organisationer,unknown,swe
3352,GF1045,oriented,unknown,eng
3353,GF1045,oriented,unknown,eng
3354,GF1045,orienterade,unknown,swe
3355,GF1045,orienterat,unknown,swe
3356,GF1046,ursprungligt,unknown,swe
3357,GF1046,ursprungliga,unknown,swe
3358,GF1047,originals,unknown,eng
3359,GF1047,originalet,unknown,swe
3360,GF1047,original,unknown,swe
3361,GF1048,ortogonalt,unknown,swe
3362,GF1048,ortogonala,unknown,swe
3363,GF1049,oses,unknown,eng
3364,GF1049,operativsystemet,unknown,swe
3365,GF1049,operativsystem,unknown,swe
3366,GF1050,outcomes,unknown,eng
3367,GF1050,utfallet,unknown,swe
3368,GF1050,utfall,unknown,swe
3369,GF1051,outputs,unknown,eng
3370,GF1051,urdatan,unknown,swe
3371,GF1051,utdata,unknown,swe
3372,GF1052,overcame,unknown,eng
3373,GF1052,overcome,unknown,eng
3374,GF1052,överkom,unknown,swe
3375,GF1052,överkommit,unknown,swe
3376,GF1053,overviews,unknown,eng
3377,GF1053,översikten,unknown,swe
3378,GF1053,översikter,unknown,swe
3379,GF1054,packages,unknown,eng
3380,GF1054,paketet,unknown,swe
3381,GF1054,paket,unknown,swe
3382,GF1055,packets,unknown,eng
3383,GF1055,paketet,unknown,swe
3384,GF1055,paket,unknown,swe
3385,GF1056,pages,unknown,eng
3386,GF1056,sidan,unknown,swe
3387,GF1056,sidor,unknown,swe
3388,GF1057,pair programmings,unknown,eng
3389,GF1057,parprogrammeringen,unknown,swe
3390,GF1057,parprogrammeringar,unknown,swe
3391,GF1058,pairs,unknown,eng
3392,GF1058,paret,unknown,swe
3393,GF1058,par,unknown,swe
3394,GF1059,panels,unknown,eng
3395,GF1059,panelen,unknown,swe
3396,GF1059,paneler,unknown,swe
3397,GF1060,paradigms,unknown,eng
3398,GF1060,paradigmen,unknown,swe
3399,GF1060,paradigmer,unknown,swe
3400,GF1061,parallellt,unknown,swe
3401,GF1061,parallella,unknown,swe
3402,GF1062,parallel computings,unknown,eng
3403,GF1062,parallelldatorn,unknown,swe
3404,GF1062,parallelldatorer,unknown,swe
3405,ACM651,developmental systems,unknown,eng
3406,ACM651,L-systems),unknown,eng
3407,GF1063,parallels,unknown,eng
3408,GF1063,parallellen,unknown,swe
3409,GF1063,paralleller,unknown,swe
3410,GF1064,parallelisms,unknown,eng
3411,GF1064,parallelismen,unknown,swe
3412,GF1064,parallelismer,unknown,swe
3413,GF1065,parallellizations,unknown,eng
3414,GF1065,parallelliseringen,unknown,swe
3415,GF1065,parallelliseringar,unknown,swe
3416,GF1066,parameters,unknown,eng
3417,GF1066,parametern,unknown,swe
3418,GF1066,parametrar,unknown,swe
3419,GF1067,parsed,unknown,eng
3420,GF1067,parsed,unknown,eng
3421,GF1067,parsade,unknown,swe
3422,GF1067,parsat,unknown,swe
3423,GF1068,parsers,unknown,eng
3424,GF1068,parsern,unknown,swe
3425,GF1068,parsers,unknown,swe
3426,GF1069,parsings,unknown,eng
3427,GF1069,parsningen,unknown,swe
3428,GF1069,parsningar,unknown,swe
3429,GF1070,parts,unknown,eng
3430,GF1070,delen,unknown,swe
3431,GF1070,delar,unknown,swe
3432,GF1071,partitioned,unknown,eng
3433,GF1071,partitioned,unknown,eng
3434,GF1071,delade,unknown,swe
3435,GF1071,delat,unknown,swe
3436,GF1072,partitions,unknown,eng
3437,GF1072,partitionen,unknown,swe
3438,GF1072,partitioner,unknown,swe
3439,GF1073,partnerships,unknown,eng
3440,GF1073,partnerskapen,unknown,swe
3441,GF1073,partnerskaper,unknown,swe
3442,GF1074,passwords,unknown,eng
3443,GF1074,lösenordet,unknown,swe
3444,GF1074,lösenord,unknown,swe
3445,GF1075,paths,unknown,eng
3446,GF1075,vägen,unknown,swe
3447,GF1075,vägar,unknown,swe
3448,GF1076,patterns,unknown,eng
3449,GF1076,mönstret,unknown,swe
3450,GF1076,mönster,unknown,swe
3451,ACM403,client/server,unknown,eng
3452,ACM403,pipeline,unknown,eng
3453,ACM403,blackboard),unknown,eng
3454,ACM403,rörlednings-,unknown,swe
3455,ACM403,skrivtavle-),unknown,swe
3456,GF1077,penalties,unknown,eng
3457,GF1077,bestraffningen,unknown,swe
3458,GF1077,bestraffningar,unknown,swe
3459,GF1078,performed,unknown,eng
3460,GF1078,performed,unknown,eng
3461,GF1078,utförde,unknown,swe
3462,GF1078,utfört,unknown,swe
3463,ACM518,2.8,unknown,eng
3464,ACM518,I.6),unknown,eng
3465,ACM518,2.8,unknown,swe
3466,ACM518,1.6),unknown,swe
3467,ACM73,C.4),unknown,eng
3468,ACM73,C.4),unknown,swe
3469,GF1079,performance analyses,unknown,eng
3470,GF1079,prestandaanalysen,unknown,swe
3471,GF1079,prestandaanalyser,unknown,swe
3472,GF1080,performance bottlenecks,unknown,eng
3473,GF1080,prestandaflaskhalsen,unknown,swe
3474,GF1080,prestandaflaskhalsar,unknown,swe
3475,GF1081,performance optimizations,unknown,eng
3476,GF1081,prestandaoptimeringen,unknown,swe
3477,GF1081,prestandaoptimeringar,unknown,swe
3478,GF1082,performances,unknown,eng
3479,GF1082,prestandan,unknown,swe
3480,GF1082,prestanda,unknown,swe
3481,ACM1324,dance,unknown,eng
3482,ACM1324,music),unknown,eng
3483,GF1083,yttre,unknown,swe
3484,GF1083,yttre,unknown,swe
3485,GF1084,peripherals,unknown,eng
3486,GF1084,kringutrustningen,unknown,swe
3487,GF1084,kringutrustningar,unknown,swe
3488,GF1085,permutations,unknown,eng
3489,GF1085,permutationen,unknown,swe
3490,GF1085,permutationer,unknown,swe
3491,GF1086,ständigt,unknown,swe
3492,GF1086,ständiga,unknown,swe
3493,GF1087,personal computers,unknown,eng
3494,GF1087,persondatorn,unknown,swe
3495,GF1087,persondatorer,unknown,swe
3496,GF1088,philosophies,unknown,eng
3497,GF1088,filosofin,unknown,swe
3498,GF1088,filosofier,unknown,swe
3499,ACM99,backplanes,unknown,eng
3500,ACM99,cables,unknown,eng
3501,ACM99,chip carriers) [**],unknown,eng
3502,ACM99,kablar,unknown,swe
3503,ACM99,chipsbärare,unknown,swe
3504,GF1089,physics,unknown,eng
3505,GF1089,fysiken,unknown,swe
3506,GF1089,fysiker,unknown,swe
3507,GF1090,pictures,unknown,eng
3508,GF1090,bilden,unknown,swe
3509,GF1090,bilder,unknown,swe
3510,GF1091,pins,unknown,eng
3511,GF1091,stiftet,unknown,swe
3512,GF1091,stift,unknown,swe
3513,GF1092,pitches,unknown,eng
3514,GF1092,toppen,unknown,swe
3515,GF1092,toppar,unknown,swe
3516,GF1093,pixels,unknown,eng
3517,GF1093,pixeln,unknown,swe
3518,GF1093,pixlar,unknown,swe
3519,ACM1057,formation,unknown,eng
3520,ACM1057,and generation,unknown,eng
3521,GF1094,planed,unknown,eng
3522,GF1094,planed,unknown,eng
3523,GF1094,planade,unknown,swe
3524,GF1094,planat,unknown,swe
3525,GF1095,planes,unknown,eng
3526,GF1095,nivån,unknown,swe
3527,GF1095,nivåer,unknown,swe
3528,GF1096,plannings,unknown,eng
3529,GF1096,planeringen,unknown,swe
3530,GF1096,planeringar,unknown,swe
3531,GF1097,platforms,unknown,eng
3532,GF1097,plattformen,unknown,swe
3533,GF1097,plattformar,unknown,swe
3534,GF1098,players,unknown,eng
3535,GF1098,spelaren,unknown,swe
3536,GF1098,spelare,unknown,swe
3537,GF1099,points,unknown,eng
3538,GF1099,punkten,unknown,swe
3539,GF1099,punkter,unknown,swe
3540,GF1100,pointers,unknown,eng
3541,GF1100,pekaren,unknown,swe
3542,GF1100,pekare,unknown,swe
3543,GF1101,polymorft,unknown,swe
3544,GF1101,polymorfa,unknown,swe
3545,GF1102,polymorphisms,unknown,eng
3546,GF1102,polymorfin,unknown,swe
3547,GF1102,polymorfier,unknown,swe
3548,ACM717,methods for,unknown,eng
3549,GF1103,ports,unknown,eng
3550,GF1103,porten,unknown,swe
3551,GF1103,portar,unknown,swe
3552,GF1104,bärbart,unknown,swe
3553,GF1104,bärbara,unknown,swe
3554,GF1105,portabelt,unknown,swe
3555,GF1105,portabla,unknown,swe
3556,ACM294,laptops,unknown,eng
3557,ACM294,personal digital assistants),unknown,eng
3558,ACM294,handdatorer,unknown,swe
3559,GF1106,power consumptions,unknown,eng
3560,GF1106,strömförbrukningen,unknown,swe
3561,GF1106,strömförbrukningar,unknown,swe
3562,GF1107,power supplies,unknown,eng
3563,GF1107,nätaggregatet,unknown,swe
3564,GF1107,nätaggregat,unknown,swe
3565,GF1108,powered,unknown,eng
3566,GF1108,powered,unknown,eng
3567,GF1108,drev,unknown,swe
3568,GF1108,drivit,unknown,swe
3569,GF1109,powers,unknown,eng
3570,GF1109,kraften,unknown,swe
3571,GF1109,krafter,unknown,swe
3572,GF1110,praktiskt,unknown,swe
3573,GF1110,praktiska,unknown,swe
3574,GF1111,practices,unknown,eng
3575,GF1111,praktiken,unknown,swe
3576,GF1111,praktiker,unknown,swe
3577,GF1112,precisions,unknown,eng
3578,GF1112,precisionen,unknown,swe
3579,GF1112,precisioner,unknown,swe
3580,GF1113,preconditions,unknown,eng
3581,GF1113,förhandsvillkoret,unknown,swe
3582,GF1113,förhandsvillkor,unknown,swe
3583,GF1114,predicate logics,unknown,eng
3584,GF1114,predikatlogiken,unknown,swe
3585,GF1114,predikatlogikar,unknown,swe
3586,GF1115,predicted,unknown,eng
3587,GF1115,predicted,unknown,eng
3588,GF1115,förutsade,unknown,swe
3589,GF1115,förutsagt,unknown,swe
3590,GF1116,predictions,unknown,eng
3591,GF1116,förutsägelsen,unknown,swe
3592,GF1116,förutsägelser,unknown,swe
3593,GF1117,prepared,unknown,eng
3594,GF1117,prepared,unknown,eng
3595,GF1117,förberedde,unknown,swe
3596,GF1117,förberett,unknown,swe
3597,GF1118,prerequisites,unknown,eng
3598,GF1118,förkunskapskravet,unknown,swe
3599,GF1118,förkunskapskrav,unknown,swe
3600,GF1119,presences,unknown,eng
3601,GF1119,närvaron,unknown,swe
3602,GF1119,närvaro,unknown,swe
3603,GF1120,presentations,unknown,eng
3604,GF1120,presentationen,unknown,swe
3605,GF1120,presentationer,unknown,swe
3606,GF1121,preventions,unknown,eng
3607,GF1121,förebyggandet,unknown,swe
3608,GF1121,förebygganden,unknown,swe
3609,GF1122,primärt,unknown,swe
3610,GF1122,primära,unknown,swe
3611,GF1123,primitivt,unknown,swe
3612,GF1123,primitiva,unknown,swe
3613,GF1124,principles,unknown,eng
3614,GF1124,principen,unknown,swe
3615,GF1124,principer,unknown,swe
3616,GF1125,printed circuit boards,unknown,eng
3617,GF1125,mönsterkortet,unknown,swe
3618,GF1125,mönsterkort,unknown,swe
3619,GF1126,printers,unknown,eng
3620,GF1126,skrivaren,unknown,swe
3621,GF1126,skrivare,unknown,swe
3622,GF1127,priority queues,unknown,eng
3623,GF1127,prioritetskön,unknown,swe
3624,GF1127,prioritetsköer,unknown,swe
3625,GF1128,priorities,unknown,eng
3626,GF1128,prioriteten,unknown,swe
3627,GF1128,prioriteter,unknown,swe
3628,GF1129,privacies,unknown,eng
3629,GF1129,privatlivet,unknown,swe
3630,GF1129,privatliv,unknown,swe
3631,GF1130,probability distributions,unknown,eng
3632,GF1130,sannolikhetsfördelningen,unknown,swe
3633,GF1130,sannolikhetsfördelningar,unknown,swe
3634,GF1131,probabilities,unknown,eng
3635,GF1131,sannolikheten,unknown,swe
3636,GF1131,sannolikheter,unknown,swe
3637,ACM1051,Control Methods,unknown,eng
3638,ACM1051,and Search (F.2),unknown,eng
3639,ACM1051,kontrollmetoder,unknown,swe
3640,ACM1051,och sökning (F.2),unknown,swe
3641,GF1132,problem solvings,unknown,eng
3642,GF1132,problemlösningen,unknown,swe
3643,GF1132,problemlösningar,unknown,swe
