,id,eng_lemma,swe_lemma,status,pos,src
1536,ICT800,demonstrate demonstrated demonstration,demonstrera demonstreras demonstration,bronze,N?,ICT
1537,ICT801,denial denied,förnekande förnekas,bronze,N?,ICT
1538,ICT802,denial of service (DoS),överbelastningsattack,bronze,N?,ICT
1539,GF438,denial,avslag,silver,N,GF
1540,ACM622,Denotational semantics,Denotationssemantik,bronze,N?,ACM
1541,ICT803,dense,tät,bronze,N?,ICT
1542,ICT804,densification,förtätning,bronze,N?,ICT
1543,ICT805,density,densitet,bronze,N?,ICT
1544,GF439,density,densitet,silver,N,GF
1545,ICT806,departing,avgå,bronze,N?,ICT
1546,ICT807,department relocation,omlokalisering avdelning,bronze,N?,ICT
1547,ICT808,depend depends dependent depending,bero beror beroende beroende,bronze,N?,ICT
1548,ICT809,dependencies,beroenden,bronze,N?,ICT
1549,ICT810,dependency management framework,beroendet förvaltning ramverk,bronze,N?,ICT
1550,GF440,dependency,beroende,silver,N,GF
1551,ICT811,depleted,utarmat,bronze,N?,ICT
1552,ICT812,deployed,utplacerade,bronze,N?,ICT
1553,ICT813,deployment|s,spridning distributioner,bronze,N?,ICT
1554,ACM1190,Depth cues,Djupindikatorer,bronze,N?,ACM
1555,GF441,depth,djup,silver,N,GF
1556,ICT814,deregistration,avregistrering,bronze,N?,ICT
1557,ICT815,derivative,derivat,bronze,N?,ICT
1558,GF442,derive, derivera,silver,V,GF
1559,ICT816,derived deriving,härledd härrör,bronze,N?,ICT
1560,ICT817,describe describes described describing,beskriva beskriver beskrivits beskriver,bronze,N?,ICT
1561,ICT818,description descriptions,beskrivning beskrivningar,bronze,N?,ICT
1562,GF443,description,beskrivning,silver,N,GF
1563,GF444,descriptive,beskrivande,silver,A,GF
1564,ACM116,Design,Konstruktion,bronze,N?,ACM
1565,ACM395,Design [**] (2),Design [**] (2) ,bronze,N?,ACM
1566,ACM122,Design Aids,Designhjälpmedel,bronze,N?,ACM
1567,ACM151,Design Aids,Designhjälpmedel,bronze,N?,ACM
1568,ACM170,Design Aids,Designhjälpmedel,bronze,N?,ACM
1569,ICT820,design compiler,utformning kompilator,bronze,N?,ICT
1570,ICT819,design designed,design/konstruktion utformad,bronze,N?,ICT
1571,ICT821,design designed,utforma/konstruktion utformad,bronze,N?,ICT
1572,ACM426,Design languages,Designspråk,bronze,N?,ACM
1573,ACM189,Design management,Designstyrning,bronze,N?,ACM
1574,ICT822,design methodology,designmetodik,bronze,N?,ICT
1575,ACM1219,Design Methodology,Designmetodik/Konstruktionsmetodik,bronze,N?,ACM
1576,ICT823,design of experiments (DOE),mönstret av experiment,bronze,N?,ICT
1577,GF445,design pattern,designmönster,silver,N,GF
1578,GF446,design process,designprocess,silver,N,GF
1579,ICT824,design science,konstruktion vetenskap,bronze,N?,ICT
1580,ACM280,Design studies,Designstudier,bronze,N?,ACM
1581,ACM137,Design Styles,Designmodeller,bronze,N?,ACM
1582,ACM64,Design Styles (4.2),Konstruktionsmetoder,bronze,N?,ACM
1583,ACM41,Design Styles (C.1.1,Designmodeller,bronze,N?,ACM
1584,ACM323,Design Tools and Techniques,Designverktyg och designtekniker,bronze,N?,ACM
1585,GF447,design, designa,silver,V,GF
1586,GF448,design,design,silver,N,GF
1587,ICT825,designate designed,benämna betecknad,bronze,N?,ICT
1588,GF449,desirable,önskvärd,silver,A,GF
1589,ICT826,desired desirable,önskad önskvärt,bronze,N?,ICT
1590,GF450,desktop computer,skrivbordsdator,silver,N,GF
1591,ACM1268,Desktop publishing,Datorstödd trycksaksproduktion,bronze,N?,ACM
1592,ACM910,Desktop publishing,Datorstödd trycksaksproduktion,bronze,N?,ACM
1593,GF451,desktop,skrivbord,silver,N,GF
1594,ICT827,desperate,desperat,bronze,N?,ICT
1595,ICT829,despite,trots,bronze,N?,ICT
1596,ICT828,destinating,,bronze,N?,ICT
1597,ICT830,destined destination,bestämd destination,bronze,N?,ICT
1598,ICT831,detail details,detalj detaljer,bronze,N?,ICT
1599,GF452,detect, upptäcka,silver,V,GF
1600,ICT833,detection,detektion,bronze,N?,ICT
1601,GF453,detection,upptäckt,silver,N,GF
1602,ICT834,detector,detektor,bronze,N?,ICT
1603,ICT832,detect|s detection detectable detected,detektera upptäcker detekterings detekterbar detekteras,bronze,N?,ICT
1604,ACM695,Determinants [**],,bronze,N?,ACM
1605,ICT835,determine determines determining determined determination,bestämma Bestämmer bestämmer beslut bestämning,bronze,N?,ICT
1606,GF454,determine, fastställa,silver,V,GF
1607,GF455,deterministic,deterministisk,silver,A,GF
1608,ACM1213,Deterministic [**],Deterministiska [**],bronze,N?,ACM
1609,ICT836,develop development developments developed developing,utveckla utveckling utvecklingar utvecklade utvecklings,bronze,N?,ICT
1610,GF456,develop, utveckla,silver,V,GF
1611,ICT837,developer developers,utvecklare,bronze,N?,ICT
1612,GF457,developer,utvecklare,silver,N,GF
1613,GF458,development environment,utvecklingsmiljö,silver,N,GF
1614,GF459,development process,utvecklingsprocess,silver,N,GF
1615,GF460,development,utveckling,silver,N,GF
1616,ICT838,developmental,utvecklings,bronze,N?,ICT
1617,ICT839,deviation,avvikelse,bronze,N?,ICT
1618,ICT840,device cloud,enhet moln,bronze,N?,ICT
1619,ICT841,device discovery,enhetsupptäckt,bronze,N?,ICT
1620,GF461,device driver,drivrutin,silver,N,GF
1621,ACM1109,Device drivers [**],Drivrutiner [**],bronze,N?,ACM
1622,ACM1128,Device independence [**],Enhetsoberoende,bronze,N?,ACM
1623,ICT842,device management,enhetshantering,bronze,N?,ICT
1624,ICT843,device registration,enhetsregistrering,bronze,N?,ICT
1625,GF462,device,enhet,silver,N,GF
1626,ICT844,device/devices,enhet/enheter,bronze,N?,ICT
1627,ACM358,Diagnostics,Diagnostik,bronze,N?,ACM
1628,ICT845,diagnostics,diagnostik,bronze,N?,ICT
1629,ACM108,Diagnostics [**],Diagnostik [**],bronze,N?,ACM
1630,ACM22,Diagnostics [**],Diagnostik [**],bronze,N?,ACM
1631,ACM50,Diagnostics [**],Diagnostik [**],bronze,N?,ACM
1632,ACM78,Diagnostics [**],Diagnostik [**],bronze,N?,ACM
1633,GF463,diagram,diagram,silver,N,GF
1634,ICT846,dial dials dialed dialing,"""ringa """"ringer upp"""" uppringda uppringning""",bronze,N?,ICT
1635,ICT847,Dial over Data (DoD),,bronze,N?,ICT
1636,ICT848,Dial-Up,Slå-up???,bronze,N?,ICT
1637,ICT849,dialog dialogs,dialog dialoger,bronze,N?,ICT
1638,ACM872,Dictionaries,,bronze,N?,ACM
1639,GF464,dictionary,lexikon,silver,N,GF
1640,ICT850,differ differs difference differences different,skiljer skiljer skillnads skillnader annorlunda,bronze,N?,ICT
1641,ACM675,Difference formulas [**],,bronze,N?,ACM
1642,GF465,different,annorlunda,silver,A,GF
1643,GF466,differentiable,differentierbar,silver,A,GF
1644,GF467,differential equation,differentialekvation,silver,N,GF
1645,ACM736,Differential-algebraic equations,,bronze,N?,ACM
1646,ICT851,differentiate,differentiera,bronze,N?,ICT
1647,ICT852,differently,annorlunda,bronze,N?,ICT
1648,ICT853,difficult difficulties,svårt svårigheter,bronze,N?,ICT
1649,ICT854,diffusion,diffusion,bronze,N?,ICT
1650,ICT855,digging,grävning,bronze,N?,ICT
1651,ICT856,digit digits digitized digitally digital,siffriga siffror digitaliseras digitalt digital,bronze,N?,ICT
1652,GF468,digital,digital,silver,A,GF
1653,ICT857,Digital Audio Broadcasting (DAB),DAB-sändningar,bronze,N?,ICT
1654,ACM900,Digital Libraries,,bronze,N?,ACM
1655,ICT858,digital object identifier (DOI),,bronze,N?,ICT
1656,ICT859,digital security,datasäkerhet,bronze,N?,ICT
1657,ICT860,digital signage,digitala skyltar,bronze,N?,ICT
1658,GF469,digital signal processor,signalprocessor,silver,N,GF
1659,ICT861,Digital Signal Processor/Digital Signal processing (DSP),signalprocessor/digital signalbehandling,bronze,N?,ICT
1660,ICT862,digital signatures,digitala signaturer,bronze,N?,ICT
1661,ICT863,digital subscriber line (DSL),digital abonnentanslutning,bronze,N?,ICT
